order_item_id,order_id,product_id,quantity,unit_price,discount_amount,revenue,profit,return_status,return_reason
ITEM02480,ORD01397,PROD0042,1,999,250,749,-60,Not Returned,
ITEM02481,ORD01397,PROD0002,1,57999,50,57949,18074,Not Returned,
ITEM02482,ORD01398,PROD0039,1,899,0,899,167,Not Returned,
ITEM02483,ORD01399,PROD0017,1,57999,250,57749,13350,Returned,Damaged in transit
ITEM02484,ORD01400,PROD0051,2,899,50,1748,488,Not Returned,
ITEM02485,ORD01401,PROD0037,2,2999,150,5848,1758,Not Returned,
ITEM02486,ORD01402,PROD0064,1,36999,100,36899,10481,Returned,Defective item
ITEM02487,ORD01403,PROD0058,1,34999,0,34999,5303,Not Returned,
ITEM02488,ORD01404,PROD0044,2,2599,50,5148,1502,Not Returned,
ITEM02489,ORD01405,PROD0011,1,25999,0,25999,8046,Not Returned,
ITEM02490,ORD01405,PROD0042,1,999,50,949,140,Returned,Color mismatch
ITEM02491,ORD01405,PROD0082,2,249,100,398,4,Not Returned,
ITEM02492,ORD01406,PROD0080,1,579,0,579,190,Returned,Quality issue
ITEM02493,ORD01406,PROD0077,1,145,0,145,29,Returned,Wrong item received
ITEM02494,ORD01406,PROD0012,2,23999,0,47998,11172,Returned,Damaged in transit
ITEM02495,ORD01407,PROD0060,1,15499,0,15499,4473,Not Returned,
ITEM02496,ORD01408,PROD0031,1,999,100,899,242,Not Returned,
ITEM02497,ORD01409,PROD0027,1,1799,0,1799,536,Not Returned,
ITEM02498,ORD01410,PROD0017,2,57999,0,115998,27200,Not Returned,
ITEM02499,ORD01411,PROD0030,1,1199,150,1049,64,Returned,Size issue
ITEM02500,ORD01412,PROD0046,1,699,0,699,183,Not Returned,
ITEM02501,ORD01413,PROD0075,1,499,150,349,-44,Not Returned,
ITEM02502,ORD01414,PROD0048,2,1899,100,3698,442,Not Returned,
ITEM02503,ORD01415,PROD0008,1,19999,250,19749,3291,Returned,Damaged in transit
ITEM02504,ORD01416,PROD0049,1,1899,50,1849,597,Not Returned,
ITEM02505,ORD01417,PROD0036,1,2499,250,2249,342,Not Returned,
ITEM02506,ORD01417,PROD0064,4,36999,50,147946,42274,Returned,Wrong model received
ITEM02507,ORD01418,PROD0080,1,579,50,529,140,Not Returned,
ITEM02508,ORD01418,PROD0019,1,64999,0,64999,14445,Not Returned,
ITEM02509,ORD01419,PROD0050,2,3199,100,6298,1930,Not Returned,
ITEM02510,ORD01420,PROD0010,1,22999,50,22949,7531,Returned,Not as described
ITEM02511,ORD01420,PROD0037,2,2999,0,5998,1908,Returned,Wrong item received
ITEM02512,ORD01421,PROD0016,2,59999,50,119948,16790,Not Returned,
ITEM02513,ORD01422,PROD0014,2,52999,100,105898,17350,Not Returned,
ITEM02514,ORD01422,PROD0011,1,25999,100,25899,7946,Not Returned,
ITEM02515,ORD01423,PROD0061,2,26999,100,53898,13034,Not Returned,
ITEM02516,ORD01424,PROD0004,2,30999,0,61998,13134,Not Returned,
ITEM02517,ORD01425,PROD0083,1,299,0,299,97,Not Returned,
ITEM02518,ORD01425,PROD0042,1,999,0,999,190,Not Returned,
ITEM02519,ORD01426,PROD0080,1,579,0,579,190,Not Returned,
ITEM02520,ORD01426,PROD0008,1,19999,100,19899,3441,Not Returned,
ITEM02521,ORD01427,PROD0057,1,31999,100,31899,9192,Not Returned,
ITEM02522,ORD01427,PROD0004,1,30999,0,30999,6567,Not Returned,
ITEM02523,ORD01428,PROD0063,1,28999,50,28949,4213,Not Returned,
ITEM02524,ORD01429,PROD0018,1,89999,250,89749,16807,Not Returned,
ITEM02525,ORD01430,PROD0066,1,149,0,149,45,Not Returned,
ITEM02526,ORD01431,PROD0037,2,2999,150,5848,1758,Not Returned,
ITEM02527,ORD01432,PROD0003,1,67999,250,67749,20814,Not Returned,
ITEM02528,ORD01433,PROD0032,1,1599,250,1349,1,Not Returned,
ITEM02529,ORD01433,PROD0073,1,399,0,399,91,Not Returned,
ITEM02530,ORD01433,PROD0069,2,549,0,1098,178,Not Returned,
ITEM02531,ORD01434,PROD0034,1,1899,150,1749,217,Not Returned,
ITEM02532,ORD01435,PROD0049,1,1899,100,1799,547,Not Returned,
ITEM02533,ORD01435,PROD0079,2,559,150,968,24,Not Returned,
ITEM02534,ORD01436,PROD0014,2,52999,0,105998,17450,Not Returned,
ITEM02535,ORD01436,PROD0063,2,28999,100,57898,8426,Not Returned,
ITEM02536,ORD01437,PROD0073,1,399,50,349,41,Not Returned,
ITEM02537,ORD01438,PROD0068,1,329,50,279,0,Returned,Damaged packaging
ITEM02538,ORD01438,PROD0018,2,89999,50,179948,34064,Returned,Wrong model received
ITEM02539,ORD01438,PROD0006,2,39999,100,79898,16884,Returned,Damaged in transit
ITEM02540,ORD01439,PROD0057,3,31999,0,95997,27876,Not Returned,
ITEM02541,ORD01440,PROD0048,1,1899,50,1849,221,Not Returned,
ITEM02542,ORD01440,PROD0009,1,32999,0,32999,5768,Not Returned,
ITEM02543,ORD01440,PROD0019,2,64999,250,129748,28640,Not Returned,
ITEM02544,ORD01441,PROD0050,4,3199,50,12746,4010,Not Returned,
ITEM02545,ORD01441,PROD0079,1,559,150,409,-63,Not Returned,
ITEM02546,ORD01441,PROD0061,1,26999,150,26849,6417,Not Returned,
ITEM02547,ORD01442,PROD0016,1,59999,100,59899,8320,Not Returned,
ITEM02548,ORD01443,PROD0053,1,10999,150,10849,3648,Not Returned,
ITEM02549,ORD01444,PROD0050,1,3199,50,3149,965,Not Returned,
ITEM02550,ORD01445,PROD0007,3,23999,0,71997,24282,Not Returned,
ITEM02551,ORD01446,PROD0064,3,36999,250,110747,31493,Not Returned,
ITEM02552,ORD01446,PROD0023,1,5499,0,5499,1918,Not Returned,
ITEM02553,ORD01446,PROD0077,2,145,150,140,-92,Not Returned,
ITEM02554,ORD01447,PROD0033,3,2299,0,6897,1812,Not Returned,
ITEM02555,ORD01447,PROD0035,1,1499,0,1499,405,Not Returned,
ITEM02556,ORD01448,PROD0048,3,1899,0,5697,813,Not Returned,
ITEM02557,ORD01449,PROD0064,1,36999,250,36749,10331,Not Returned,
ITEM02558,ORD01450,PROD0001,3,64999,100,194897,41168,Not Returned,
ITEM02559,ORD01450,PROD0037,2,2999,100,5898,1808,Not Returned,
ITEM02560,ORD01451,PROD0018,3,89999,50,269947,51121,Not Returned,
ITEM02561,ORD01451,PROD0048,2,1899,0,3798,542,Not Returned,
ITEM02562,ORD01451,PROD0015,1,54999,0,54999,14612,Not Returned,
ITEM02563,ORD01452,PROD0079,1,559,0,559,87,Returned,Late delivery
ITEM02564,ORD01453,PROD0019,2,64999,0,129998,28890,Not Returned,
ITEM02565,ORD01454,PROD0020,3,61999,250,185747,28676,Returned,Damaged in transit
ITEM02566,ORD01454,PROD0008,1,19999,250,19749,3291,Returned,Not as described
ITEM02567,ORD01455,PROD0057,1,31999,0,31999,9292,Not Returned,
ITEM02568,ORD01456,PROD0018,2,89999,150,179848,33964,Not Returned,
ITEM02569,ORD01457,PROD0009,4,32999,0,131996,23072,Not Returned,
ITEM02570,ORD01458,PROD0007,3,23999,250,71747,24032,Not Returned,
ITEM02571,ORD01459,PROD0035,1,1499,50,1449,355,Not Returned,
ITEM02572,ORD01460,PROD0070,1,499,0,499,121,Not Returned,
ITEM02573,ORD01460,PROD0027,1,1799,150,1649,386,Not Returned,
ITEM02574,ORD01461,PROD0066,2,149,100,198,-10,Not Returned,
ITEM02575,ORD01461,PROD0022,2,4299,250,8348,986,Not Returned,
ITEM02576,ORD01461,PROD0070,1,499,50,449,71,Not Returned,
ITEM02577,ORD01462,PROD0037,3,2999,150,8847,2712,Not Returned,
ITEM02578,ORD01463,PROD0048,1,1899,250,1649,21,Not Returned,
ITEM02579,ORD01463,PROD0054,1,2999,0,2999,922,Not Returned,
ITEM02580,ORD01464,PROD0012,3,23999,50,71947,16708,Not Returned,
ITEM02581,ORD01464,PROD0073,1,399,250,149,-159,Not Returned,
ITEM02582,ORD01465,PROD0001,1,64999,0,64999,13756,Not Returned,
ITEM02583,ORD01465,PROD0010,2,22999,150,45848,15012,Not Returned,
ITEM02584,ORD01465,PROD0014,3,52999,250,158747,25925,Not Returned,
ITEM02585,ORD01465,PROD0043,3,1199,0,3597,963,Not Returned,
ITEM02586,ORD01466,PROD0074,2,649,250,1048,18,Returned,Late delivery
ITEM02587,ORD01466,PROD0082,2,249,0,498,104,Not Returned,
ITEM02588,ORD01467,PROD0009,1,32999,100,32899,5668,Not Returned,
ITEM02589,ORD01468,PROD0028,2,1999,0,3998,922,Not Returned,
ITEM02590,ORD01469,PROD0036,2,2499,100,4898,1084,Not Returned,
ITEM02591,ORD01469,PROD0066,1,149,150,0,-104,Not Returned,
ITEM02592,ORD01470,PROD0082,1,249,100,149,-48,Not Returned,
ITEM02593,ORD01471,PROD0037,1,2999,100,2899,854,Not Returned,
ITEM02594,ORD01472,PROD0034,1,1899,150,1749,217,Returned,Wrong item received
ITEM02595,ORD01473,PROD0014,3,52999,150,158847,26025,Returned,Wrong model received
ITEM02596,ORD01473,PROD0052,1,2799,0,2799,972,Returned,Wrong item received
ITEM02597,ORD01474,PROD0047,1,1099,100,999,148,Not Returned,
ITEM02598,ORD01475,PROD0055,1,1799,150,1649,204,Not Returned,
ITEM02599,ORD01475,PROD0015,2,54999,100,109898,29124,Not Returned,
ITEM02600,ORD01476,PROD0067,2,199,0,398,118,Not Returned,
ITEM02601,ORD01476,PROD0026,1,3499,0,3499,964,Not Returned,
ITEM02602,ORD01477,PROD0043,1,1199,50,1149,271,Not Returned,
ITEM02603,ORD01477,PROD0069,1,549,150,399,-61,Not Returned,
ITEM02604,ORD01477,PROD0027,1,1799,50,1749,486,Not Returned,
ITEM02605,ORD01478,PROD0057,2,31999,150,63848,18434,Not Returned,
ITEM02606,ORD01479,PROD0047,4,1099,0,4396,992,Not Returned,
ITEM02607,ORD01480,PROD0066,1,149,100,49,-55,Not Returned,
ITEM02608,ORD01480,PROD0021,1,1499,0,1499,384,Not Returned,
ITEM02609,ORD01481,PROD0062,1,32999,0,32999,5544,Not Returned,
ITEM02610,ORD01482,PROD0035,3,1499,100,4397,1115,Not Returned,
ITEM02611,ORD01483,PROD0027,2,1799,0,3598,1072,Returned,Damaged in transit
ITEM02612,ORD01483,PROD0001,1,64999,100,64899,13656,Not Returned,
ITEM02613,ORD01484,PROD0056,1,1199,250,949,166,Not Returned,
ITEM02614,ORD01484,PROD0076,1,179,250,0,-136,Not Returned,
ITEM02615,ORD01485,PROD0008,1,19999,150,19849,3391,Not Returned,
ITEM02616,ORD01485,PROD0022,1,4299,0,4299,618,Not Returned,
ITEM02617,ORD01486,PROD0070,1,499,0,499,121,Not Returned,
ITEM02618,ORD01487,PROD0073,3,399,0,1197,273,Not Returned,
ITEM02619,ORD01488,PROD0002,2,57999,0,115998,36248,Not Returned,
ITEM02620,ORD01488,PROD0082,2,249,0,498,104,Not Returned,
ITEM02621,ORD01488,PROD0059,2,49999,100,99898,20978,Not Returned,
ITEM02622,ORD01489,PROD0015,3,54999,150,164847,43686,Not Returned,
ITEM02623,ORD01489,PROD0016,1,59999,50,59949,8370,Not Returned,
ITEM02624,ORD01490,PROD0062,2,32999,100,65898,10988,Not Returned,
ITEM02625,ORD01491,PROD0078,1,279,100,179,-58,Not Returned,
ITEM02626,ORD01492,PROD0019,2,64999,250,129748,28640,Not Returned,
ITEM02627,ORD01492,PROD0010,1,22999,50,22949,7531,Not Returned,
ITEM02628,ORD01492,PROD0007,1,23999,250,23749,7844,Not Returned,
ITEM02629,ORD01493,PROD0062,2,32999,250,65748,10838,Returned,Wrong model received
ITEM02630,ORD01494,PROD0013,2,47999,150,95848,21828,Not Returned,
ITEM02631,ORD01494,PROD0080,1,579,50,529,140,Not Returned,
ITEM02632,ORD01494,PROD0055,1,1799,100,1699,254,Not Returned,
ITEM02633,ORD01494,PROD0016,1,59999,50,59949,8370,Not Returned,
ITEM02634,ORD01495,PROD0049,3,1899,0,5697,1941,Not Returned,
ITEM02635,ORD01495,PROD0068,1,329,50,279,0,Not Returned,
ITEM02636,ORD01496,PROD0079,2,559,0,1118,174,Not Returned,
ITEM02637,ORD01497,PROD0037,2,2999,50,5948,1858,Not Returned,
ITEM02638,ORD01497,PROD0018,1,89999,0,89999,17057,Not Returned,
ITEM02639,ORD01497,PROD0049,1,1899,0,1899,647,Not Returned,
ITEM02640,ORD01498,PROD0032,2,1599,100,3098,402,Returned,Quality issue
ITEM02641,ORD01498,PROD0080,1,579,0,579,190,Not Returned,
ITEM02642,ORD01499,PROD0043,2,1199,150,2248,492,Not Returned,
ITEM02643,ORD01499,PROD0064,3,36999,50,110947,31693,Returned,Installation issue
ITEM02644,ORD01500,PROD0051,2,899,0,1798,538,Not Returned,
ITEM02645,ORD01501,PROD0005,1,24999,50,24949,5519,Not Returned,
ITEM02646,ORD01502,PROD0034,3,1899,150,5547,951,Not Returned,
ITEM02647,ORD01502,PROD0060,1,15499,0,15499,4473,Not Returned,
ITEM02648,ORD01503,PROD0065,2,44999,50,89948,31104,Not Returned,
ITEM02649,ORD01504,PROD0024,1,1299,150,1149,299,Returned,Not as described
ITEM02650,ORD01505,PROD0012,2,23999,100,47898,11072,Not Returned,
ITEM02651,ORD01506,PROD0065,1,44999,50,44949,15527,Not Returned,
ITEM02652,ORD01506,PROD0053,2,10999,0,21998,7596,Not Returned,
ITEM02653,ORD01506,PROD0082,2,249,0,498,104,Not Returned,
ITEM02654,ORD01507,PROD0012,2,23999,100,47898,11072,Not Returned,
ITEM02655,ORD01507,PROD0064,1,36999,150,36849,10431,Not Returned,
ITEM02656,ORD01507,PROD0018,1,89999,50,89949,17007,Not Returned,
ITEM02657,ORD01508,PROD0022,1,4299,0,4299,618,Returned,Defective item
ITEM02658,ORD01508,PROD0064,2,36999,250,73748,20912,Returned,Damaged in transit
ITEM02659,ORD01508,PROD0017,1,57999,100,57899,13500,Returned,Defective item
ITEM02660,ORD01509,PROD0049,2,1899,50,3748,1244,Returned,Damaged product
ITEM02661,ORD01510,PROD0072,1,999,0,999,256,Not Returned,
ITEM02662,ORD01510,PROD0044,1,2599,0,2599,776,Not Returned,
ITEM02663,ORD01511,PROD0084,1,149,0,149,47,Not Returned,
ITEM02664,ORD01512,PROD0026,1,3499,100,3399,864,Not Returned,
ITEM02665,ORD01512,PROD0031,3,999,100,2897,926,Not Returned,
ITEM02666,ORD01513,PROD0026,1,3499,0,3499,964,Not Returned,
ITEM02667,ORD01513,PROD0002,1,57999,0,57999,18124,Not Returned,
ITEM02668,ORD01514,PROD0031,1,999,150,849,192,Returned,Size issue
ITEM02669,ORD01514,PROD0009,2,32999,50,65948,11486,Returned,Defective item
ITEM02670,ORD01515,PROD0083,4,299,0,1196,388,Not Returned,
ITEM02671,ORD01516,PROD0036,1,2499,150,2349,442,Not Returned,
ITEM02672,ORD01517,PROD0077,2,145,150,140,-92,Not Returned,
ITEM02673,ORD01517,PROD0024,1,1299,50,1249,399,Not Returned,
ITEM02674,ORD01517,PROD0080,2,579,100,1058,280,Not Returned,
ITEM02675,ORD01518,PROD0054,1,2999,150,2849,772,Not Returned,
ITEM02676,ORD01519,PROD0011,1,25999,0,25999,8046,Returned,Not as described
ITEM02677,ORD01520,PROD0045,1,2299,100,2199,549,Not Returned,
ITEM02678,ORD01520,PROD0074,3,649,50,1897,352,Not Returned,
ITEM02679,ORD01521,PROD0001,3,64999,0,194997,41268,Returned,Defective item
ITEM02680,ORD01521,PROD0045,4,2299,0,9196,2596,Returned,Size issue
ITEM02681,ORD01522,PROD0071,3,479,100,1337,359,Not Returned,
ITEM02682,ORD01522,PROD0028,1,1999,0,1999,461,Not Returned,
ITEM02683,ORD01522,PROD0032,2,1599,150,3048,352,Not Returned,
ITEM02684,ORD01522,PROD0002,1,57999,0,57999,18124,Not Returned,
ITEM02685,ORD01523,PROD0075,4,499,250,1746,174,Not Returned,
ITEM02686,ORD01524,PROD0055,2,1799,100,3498,608,Not Returned,
ITEM02687,ORD01525,PROD0046,1,699,100,599,83,Not Returned,
ITEM02688,ORD01525,PROD0083,1,299,250,49,-153,Not Returned,
ITEM02689,ORD01525,PROD0004,3,30999,150,92847,19551,Not Returned,
ITEM02690,ORD01525,PROD0014,1,52999,100,52899,8625,Not Returned,
ITEM02691,ORD01526,PROD0017,2,57999,0,115998,27200,Returned,Not as described
ITEM02692,ORD01526,PROD0068,3,329,100,887,50,Returned,Wrong item received
ITEM02693,ORD01526,PROD0070,1,499,250,249,-129,Returned,Expired product concern
ITEM02694,ORD01527,PROD0082,3,249,0,747,156,Returned,Wrong item received
ITEM02695,ORD01527,PROD0021,1,1499,100,1399,284,Returned,Not as described
ITEM02696,ORD01527,PROD0059,1,49999,250,49749,10289,Returned,Installation issue
ITEM02697,ORD01528,PROD0025,2,1499,0,2998,700,Returned,Not as described
ITEM02698,ORD01528,PROD0058,4,34999,50,139946,21162,Returned,Damaged in transit
ITEM02699,ORD01529,PROD0083,2,299,250,348,-56,Not Returned,
ITEM02700,ORD01530,PROD0078,1,279,150,129,-108,Not Returned,
ITEM02701,ORD01530,PROD0001,2,64999,150,129848,27362,Not Returned,
ITEM02702,ORD01531,PROD0044,2,2599,100,5098,1452,Not Returned,
ITEM02703,ORD01532,PROD0078,2,279,100,458,-16,Not Returned,
ITEM02704,ORD01533,PROD0071,2,479,150,808,156,Not Returned,
ITEM02705,ORD01534,PROD0004,1,30999,0,30999,6567,Not Returned,
ITEM02706,ORD01534,PROD0041,3,1599,50,4747,1546,Not Returned,
ITEM02707,ORD01535,PROD0057,1,31999,100,31899,9192,Not Returned,
ITEM02708,ORD01536,PROD0071,1,479,150,329,3,Not Returned,
ITEM02709,ORD01537,PROD0076,1,179,0,179,43,Not Returned,
ITEM02710,ORD01537,PROD0046,1,699,250,449,-67,Not Returned,
ITEM02711,ORD01537,PROD0051,4,899,150,3446,926,Not Returned,
ITEM02712,ORD01538,PROD0084,1,149,0,149,47,Not Returned,
ITEM02713,ORD01539,PROD0078,1,279,50,229,-8,Not Returned,
ITEM02714,ORD01540,PROD0067,1,199,100,99,-41,Not Returned,
ITEM02715,ORD01540,PROD0058,1,34999,0,34999,5303,Not Returned,
ITEM02716,ORD01541,PROD0019,1,64999,0,64999,14445,Not Returned,
ITEM02717,ORD01541,PROD0076,3,179,50,487,79,Not Returned,
ITEM02718,ORD01542,PROD0065,1,44999,250,44749,15327,Returned,Defective item
ITEM02719,ORD01543,PROD0003,1,67999,250,67749,20814,Not Returned,
ITEM02720,ORD01544,PROD0020,1,61999,0,61999,9642,Returned,Not as described
ITEM02721,ORD01544,PROD0024,2,1299,0,2598,898,Returned,Defective item
ITEM02722,ORD01545,PROD0006,1,39999,100,39899,8392,Not Returned,
ITEM02723,ORD01546,PROD0018,2,89999,0,179998,34114,Not Returned,
ITEM02724,ORD01547,PROD0084,1,149,150,0,-102,Not Returned,
ITEM02725,ORD01547,PROD0055,1,1799,250,1549,104,Not Returned,
ITEM02726,ORD01547,PROD0018,4,89999,250,359746,67978,Not Returned,
ITEM02727,ORD01548,PROD0012,2,23999,50,47948,11122,Returned,Damaged in transit
ITEM02728,ORD01549,PROD0077,1,145,100,45,-71,Not Returned,
ITEM02729,ORD01550,PROD0033,1,2299,100,2199,504,Not Returned,
ITEM02730,ORD01550,PROD0007,1,23999,50,23949,8044,Not Returned,
ITEM02731,ORD01550,PROD0049,1,1899,50,1849,597,Not Returned,
ITEM02732,ORD01551,PROD0049,2,1899,150,3648,1144,Not Returned,
ITEM02733,ORD01552,PROD0054,3,2999,150,8847,2616,Not Returned,
ITEM02734,ORD01552,PROD0046,2,699,50,1348,316,Not Returned,
ITEM02735,ORD01553,PROD0072,2,999,50,1948,462,Not Returned,
ITEM02736,ORD01553,PROD0030,3,1199,250,3347,392,Not Returned,
ITEM02737,ORD01554,PROD0064,1,36999,100,36899,10481,Not Returned,
ITEM02738,ORD01555,PROD0031,1,999,250,749,92,Returned,Wrong item received
ITEM02739,ORD01555,PROD0020,1,61999,150,61849,9492,Returned,Not as described
ITEM02740,ORD01556,PROD0066,3,149,50,397,85,Returned,Allergic reaction
ITEM02741,ORD01557,PROD0084,1,149,150,0,-102,Not Returned,
ITEM02742,ORD01558,PROD0084,1,149,250,0,-102,Not Returned,
ITEM02743,ORD01558,PROD0033,1,2299,150,2149,454,Not Returned,
ITEM02744,ORD01559,PROD0069,1,549,250,299,-161,Not Returned,
ITEM02745,ORD01559,PROD0005,1,24999,0,24999,5569,Not Returned,
ITEM02746,ORD01560,PROD0077,1,145,100,45,-71,Not Returned,
ITEM02747,ORD01560,PROD0023,2,5499,0,10998,3836,Not Returned,
ITEM02748,ORD01561,PROD0023,3,5499,150,16347,5604,Not Returned,
ITEM02749,ORD01562,PROD0073,2,399,100,698,82,Not Returned,
ITEM02750,ORD01562,PROD0006,2,39999,0,79998,16984,Not Returned,
ITEM02751,ORD01563,PROD0035,2,1499,50,2948,760,Not Returned,
ITEM02752,ORD01563,PROD0082,2,249,250,248,-146,Not Returned,
ITEM02753,ORD01564,PROD0072,3,999,0,2997,768,Not Returned,
ITEM02754,ORD01565,PROD0045,1,2299,0,2299,649,Not Returned,
ITEM02755,ORD01566,PROD0082,1,249,50,199,2,Returned,Wrong item received
ITEM02756,ORD01566,PROD0001,4,64999,0,259996,55024,Not Returned,
ITEM02757,ORD01567,PROD0009,1,32999,100,32899,5668,Not Returned,
ITEM02758,ORD01568,PROD0030,2,1199,150,2248,278,Not Returned,
ITEM02759,ORD01568,PROD0029,2,22999,0,45998,8442,Not Returned,
ITEM02760,ORD01569,PROD0013,1,47999,250,47749,10739,Not Returned,
ITEM02761,ORD01569,PROD0015,1,54999,0,54999,14612,Not Returned,
ITEM02762,ORD01570,PROD0059,2,49999,0,99998,21078,Not Returned,
ITEM02763,ORD01571,PROD0049,1,1899,0,1899,647,Not Returned,
ITEM02764,ORD01571,PROD0024,1,1299,150,1149,299,Not Returned,
ITEM02765,ORD01571,PROD0045,2,2299,50,4548,1248,Not Returned,
ITEM02766,ORD01572,PROD0011,1,25999,100,25899,7946,Returned,Defective item
ITEM02767,ORD01573,PROD0081,1,399,50,349,38,Not Returned,
ITEM02768,ORD01573,PROD0011,1,25999,50,25949,7996,Not Returned,
ITEM02769,ORD01574,PROD0029,2,22999,250,45748,8192,Returned,Not as described
ITEM02770,ORD01575,PROD0024,1,1299,0,1299,449,Returned,Not as described
ITEM02771,ORD01576,PROD0032,1,1599,100,1499,151,Returned,Size issue
ITEM02772,ORD01577,PROD0018,1,89999,100,89899,16957,Not Returned,
ITEM02773,ORD01577,PROD0012,2,23999,250,47748,10922,Not Returned,
ITEM02774,ORD01577,PROD0041,1,1599,100,1499,432,Not Returned,
ITEM02775,ORD01577,PROD0061,1,26999,0,26999,6567,Not Returned,
ITEM02776,ORD01578,PROD0055,1,1799,50,1749,304,Returned,Damaged product
ITEM02777,ORD01579,PROD0084,1,149,0,149,47,Not Returned,
ITEM02778,ORD01579,PROD0057,3,31999,100,95897,27776,Not Returned,
ITEM02779,ORD01580,PROD0056,1,1199,0,1199,416,Not Returned,
ITEM02780,ORD01581,PROD0010,2,22999,0,45998,15162,Not Returned,
ITEM02781,ORD01581,PROD0056,1,1199,50,1149,366,Not Returned,
ITEM02782,ORD01582,PROD0070,3,499,250,1247,113,Not Returned,
ITEM02783,ORD01582,PROD0019,2,64999,100,129898,28790,Not Returned,
ITEM02784,ORD01582,PROD0017,1,57999,0,57999,13600,Not Returned,
ITEM02785,ORD01583,PROD0028,2,1999,150,3848,772,Not Returned,
ITEM02786,ORD01583,PROD0036,3,2499,150,7347,1626,Not Returned,
ITEM02787,ORD01583,PROD0030,4,1199,50,4746,806,Not Returned,
ITEM02788,ORD01584,PROD0012,2,23999,0,47998,11172,Not Returned,
ITEM02789,ORD01584,PROD0038,2,3999,0,7998,1834,Not Returned,
ITEM02790,ORD01585,PROD0019,1,64999,250,64749,14195,Returned,Wrong model received
ITEM02791,ORD01586,PROD0033,1,2299,50,2249,554,Not Returned,
ITEM02792,ORD01587,PROD0057,1,31999,150,31849,9142,Not Returned,
ITEM02793,ORD01587,PROD0049,1,1899,50,1849,597,Not Returned,
ITEM02794,ORD01588,PROD0037,2,2999,0,5998,1908,Not Returned,
ITEM02795,ORD01589,PROD0026,1,3499,100,3399,864,Not Returned,
ITEM02796,ORD01589,PROD0083,1,299,0,299,97,Not Returned,
ITEM02797,ORD01590,PROD0021,1,1499,0,1499,384,Not Returned,
ITEM02798,ORD01590,PROD0075,1,499,0,499,106,Not Returned,
ITEM02799,ORD01591,PROD0015,2,54999,100,109898,29124,Not Returned,
ITEM02800,ORD01591,PROD0060,4,15499,0,61996,17892,Not Returned,
ITEM02801,ORD01592,PROD0021,1,1499,100,1399,284,Not Returned,
ITEM02802,ORD01593,PROD0007,1,23999,150,23849,7944,Not Returned,
ITEM02803,ORD01593,PROD0065,1,44999,150,44849,15427,Not Returned,
ITEM02804,ORD01594,PROD0010,1,22999,250,22749,7331,Not Returned,
ITEM02805,ORD01594,PROD0042,2,999,0,1998,380,Not Returned,
ITEM02806,ORD01595,PROD0073,1,399,100,299,-9,Not Returned,
ITEM02807,ORD01596,PROD0038,1,3999,150,3849,767,Not Returned,
ITEM02808,ORD01597,PROD0011,3,25999,0,77997,24138,Not Returned,
ITEM02809,ORD01597,PROD0048,1,1899,0,1899,271,Not Returned,
ITEM02810,ORD01598,PROD0017,2,57999,100,115898,27100,Not Returned,
ITEM02811,ORD01599,PROD0067,1,199,150,49,-91,Not Returned,
ITEM02812,ORD01599,PROD0032,3,1599,250,4547,503,Not Returned,
ITEM02813,ORD01600,PROD0008,1,19999,150,19849,3391,Not Returned,
ITEM02814,ORD01600,PROD0022,2,4299,0,8598,1236,Not Returned,
ITEM02815,ORD01601,PROD0035,2,1499,250,2748,560,Not Returned,
ITEM02816,ORD01601,PROD0002,2,57999,50,115948,36198,Not Returned,
ITEM02817,ORD01602,PROD0059,2,49999,50,99948,21028,Not Returned,
ITEM02818,ORD01603,PROD0069,1,549,100,449,-11,Returned,Damaged packaging
ITEM02819,ORD01603,PROD0019,1,64999,0,64999,14445,Returned,Wrong model received
